eval_corrans,eval_pic,flanker_type,trials.thisN,flanker_resp.keys,flanker_resp.corr,flanker_resp.rt,eval_resp.keys,eval_resp.corr,eval_resp.rt,flanker_stimulus,participant,years,date,sex,block,pic_valence,flanker_acc
b,pictures/2490.jpg,congr,275,num_1,1,0.583504371112,b,1,0.600164333126,PPPPP,6,20,2017_03_20_1312,f,3,negative,Correct
b,pictures/3181.jpg,noncongr,276,None,0,,b,1,0.750182394404,VVRVV,6,20,2017_03_20_1312,f,3,negative,Error
b,pictures/2751.jpg,noncongr,277,num_2,0,0.766809569439,b,1,0.650179001503,VVRVV,6,20,2017_03_20_1312,f,3,negative,Error
g,pictures/8510.jpg,noncongr,278,num_1,1,0.583571940195,g,1,0.86680611968,XXPXX,6,20,2017_03_20_1312,f,3,positive,Correct
b,pictures/2710.jpg,congr,279,num_3,1,0.550157932332,b,1,0.750126799103,XXXXX,6,20,2017_03_20_1312,f,3,negative,Correct
b,pictures/9500.jpg,congr,280,None,0,,b,1,0.933509830851,PPPPP,6,20,2017_03_20_1312,f,3,negative,Error
b,pictures/9530.jpg,noncongr,281,num_3,1,0.683493793709,b,1,0.767140288372,RRWRR,6,20,2017_03_20_1312,f,3,negative,Correct
b,pictures/9901.jpg,noncongr,282,num_3,0,0.783505169209,b,1,0.80018166732,WWVWW,6,20,2017_03_20_1312,f,3,negative,Error
b,pictures/9428.jpg,congr,283,num_3,1,0.550153941149,b,1,0.65015191678,WWWWW,6,20,2017_03_20_1312,f,3,negative,Correct
b,pictures/6311.jpg,congr,284,num_3,1,0.600143805845,b,1,0.683488661889,WWWWW,6,20,2017_03_20_1312,f,3,negative,Correct
g,pictures/4601.jpg,congr,285,None,0,,g,1,0.950135295279,RRRRR,6,20,2017_03_20_1312,f,3,positive,Error
b,pictures/9000.jpg,noncongr,286,num_3,1,0.633526737336,b,1,0.650170733687,PPWPP,6,20,2017_03_20_1312,f,3,negative,Correct
b,pictures/9291.jpg,congr,287,None,0,,b,1,1.01676060329,WWWWW,6,20,2017_03_20_1312,f,3,negative,Error
b,pictures/3017.jpg,congr,288,num_3,0,0.600161196897,b,1,0.850137889851,VVVVV,6,20,2017_03_20_1312,f,3,negative,Error
b,pictures/6244.jpg,congr,289,num_1,1,0.633523601107,b,1,0.633488533553,PPPPP,6,20,2017_03_20_1312,f,3,negative,Correct
g,pictures/7430.jpg,congr,290,num_3,1,0.583487265045,g,1,0.950147269526,WWWWW,6,20,2017_03_20_1312,f,3,positive,Correct
g,pictures/5994.jpg,congr,291,None,0,,b,0,1.13345047226,VVVVV,6,20,2017_03_20_1312,f,3,positive,Error
b,pictures/2053.jpg,noncongr,292,num_2,1,0.766862598481,b,1,1.05014610081,RRMRR,6,20,2017_03_20_1312,f,3,negative,Correct
g,pictures/4624.jpg,congr,293,num_3,1,0.566852106713,g,1,0.666825848864,WWWWW,6,20,2017_03_20_1312,f,3,positive,Correct
b,pictures/3215.jpg,congr,294,num_1,1,0.666837537894,b,1,0.666824993677,RRRRR,6,20,2017_03_20_1312,f,3,negative,Correct
g,pictures/2155.jpg,noncongr,295,num_2,1,0.58349866909,g,1,0.716770952567,PPMPP,6,20,2017_03_20_1312,f,3,positive,Correct
b,pictures/6220.jpg,congr,296,num_2,0,0.600174881984,b,1,1.10013539507,PPPPP,6,20,2017_03_20_1312,f,3,negative,Error
g,pictures/8540.jpg,noncongr,297,num_1,1,0.750141054392,g,1,1.38378953049,WWPWW,6,20,2017_03_20_1312,f,3,positive,Correct
g,pictures/4645.jpg,noncongr,298,None,0,,g,1,0.766824109713,VVWVV,6,20,2017_03_20_1312,f,3,positive,Error
b,pictures/9186.jpg,noncongr,299,num_2,0,0.766821543919,b,1,0.950457746163,PPXPP,6,20,2017_03_20_1312,f,3,negative,Error
b,pictures/2799.jpg,noncongr,300,num_3,1,0.816822812427,b,1,1.13331248285,MMXMM,6,20,2017_03_20_1312,f,4,negative,Correct
b,pictures/9925.jpg,congr,301,num_2,1,0.750141624594,b,1,0.933375262422,VVVVV,6,20,2017_03_20_1312,f,4,negative,Correct
b,pictures/9340.jpg,congr,302,num_3,1,0.650176150491,b,1,0.650170163484,WWWWW,6,20,2017_03_20_1312,f,4,negative,Correct
b,pictures/9180.jpg,noncongr,303,num_1,1,0.733477100963,b,1,0.95013301447,MMRMM,6,20,2017_03_20_1312,f,4,negative,Correct
b,pictures/9043.jpg,noncongr,304,num_3,1,0.81668539322,b,1,0.666813304415,RRWRR,6,20,2017_03_20_1312,f,4,negative,Correct
b,pictures/9253.jpg,noncongr,305,num_3,0,0.816822527442,b,1,0.78346468485,PPVPP,6,20,2017_03_20_1312,f,4,negative,Error
g,pictures/7477.jpg,noncongr,306,num_1,1,0.700156321516,g,1,0.766804722836,VVRVV,6,20,2017_03_20_1312,f,4,positive,Correct
g,pictures/7250.jpg,congr,307,num_2,1,0.73349933885,b,0,0.950182622299,VVVVV,6,20,2017_03_20_1312,f,4,positive,Correct
g,pictures/4601.jpg,noncongr,308,None,0,,g,1,0.666797053535,WWVWW,6,20,2017_03_20_1312,f,4,positive,Error
g,pictures/4619.jpg,noncongr,309,num_3,1,0.800153156975,g,1,0.650143363746,PPWPP,6,20,2017_03_20_1312,f,4,positive,Correct
g,pictures/1731.jpg,noncongr,310,None,0,,b,0,0.783440451138,WWVWW,6,20,2017_03_20_1312,f,4,positive,Error
g,pictures/4520.jpg,noncongr,311,num_2,0,0.583484413801,g,1,0.866805834696,WWRWW,6,20,2017_03_20_1312,f,4,positive,Error
b,pictures/2455.jpg,congr,312,num_2,1,0.650186699349,b,1,0.833201663569,MMMMM,6,20,2017_03_20_1312,f,4,negative,Correct
b,pictures/3160.jpg,noncongr,313,num_1,1,0.700160027947,b,1,0.650147355162,WWPWW,6,20,2017_03_20_1312,f,4,negative,Correct
b,pictures/2276.jpg,congr,314,num_2,1,0.55017446843,b,1,0.816814829595,MMMMM,6,20,2017_03_20_1312,f,4,negative,Correct
b,pictures/9435.jpg,noncongr,315,num_3,1,0.733643885935,b,1,1.13366486947,RRXRR,6,20,2017_03_20_1312,f,4,negative,Correct
b,pictures/2278.jpg,congr,316,num_2,1,0.533516787225,b,1,0.750151888235,MMMMM,6,20,2017_03_20_1312,f,4,negative,Correct
g,pictures/4250.jpg,congr,317,num_2,1,0.750172700733,g,1,0.73347225436,VVVVV,6,20,2017_03_20_1312,f,4,positive,Correct
g,pictures/7481.jpg,congr,318,num_3,1,0.733483373187,b,0,1.06686108769,XXXXX,6,20,2017_03_20_1312,f,4,positive,Correct
b,pictures/9342.jpg,congr,319,num_3,1,0.800178816309,b,1,0.800167127047,WWWWW,6,20,2017_03_20_1312,f,4,negative,Correct
b,pictures/9409.jpg,congr,320,num_1,1,0.733467692742,b,1,0.800136906095,PPPPP,6,20,2017_03_20_1312,f,4,negative,Correct
b,pictures/9491.jpg,congr,321,num_2,1,0.516848842381,b,1,0.750137918396,MMMMM,6,20,2017_03_20_1312,f,4,negative,Correct
g,pictures/2075.jpg,noncongr,322,None,0,,b,0,0.850310091628,MMWMM,6,20,2017_03_20_1312,f,4,positive,Error
b,pictures/9903.jpg,congr,323,None,0,,b,1,0.833471370395,VVVVV,6,20,2017_03_20_1312,f,4,negative,Error
b,pictures/1111.jpg,congr,324,num_2,1,0.816814829595,b,1,0.716839091852,VVVVV,6,20,2017_03_20_1312,f,4,negative,Correct
b,pictures/3215.jpg,noncongr,325,num_2,0,0.800161425024,b,1,1.15012725536,WWPWW,6,20,2017_03_20_1312,f,4,negative,Error
b,pictures/6213.jpg,noncongr,326,num_3,1,0.750177547568,b,1,0.800481595099,PPXPP,6,20,2017_03_20_1312,f,4,negative,Correct
g,pictures/7451.jpg,congr,327,None,0,,g,1,0.783475233475,WWWWW,6,20,2017_03_20_1312,f,4,positive,Error
b,pictures/9322.jpg,noncongr,328,None,0,,b,1,0.766836368944,PPVPP,6,20,2017_03_20_1312,f,4,negative,Error
g,pictures/4600.jpg,noncongr,329,None,0,,b,0,0.683559652418,WWPWW,6,20,2017_03_20_1312,f,4,positive,Error
g,pictures/4653.jpg,noncongr,330,num_2,1,0.750155594666,g,1,0.683457300765,WWMWW,6,20,2017_03_20_1312,f,4,positive,Correct
b,pictures/6838.jpg,congr,331,None,0,,b,1,0.916817937279,XXXXX,6,20,2017_03_20_1312,f,4,negative,Error
g,pictures/7260.jpg,congr,332,num_3,0,0.683696786873,b,0,0.966757623944,VVVVV,6,20,2017_03_20_1312,f,4,positive,Error
b,pictures/9927.jpg,noncongr,333,None,0,,b,1,1.10013453988,WWVWW,6,20,2017_03_20_1312,f,4,negative,Error
g,pictures/4006.jpg,noncongr,334,num_2,0,0.600167184137,b,0,1.18346913229,VVWVV,6,20,2017_03_20_1312,f,4,positive,Error
g,pictures/7481.jpg,noncongr,335,num_1,1,0.766840645578,b,0,0.81681083818,VVRVV,6,20,2017_03_20_1312,f,4,positive,Correct
b,pictures/6242.jpg,congr,336,num_3,1,0.650163606042,b,1,0.700168866199,WWWWW,6,20,2017_03_20_1312,f,4,negative,Correct
b,pictures/3185.jpg,congr,337,num_1,1,0.550165345194,b,1,0.650171588873,PPPPP,6,20,2017_03_20_1312,f,4,negative,Correct
g,pictures/2224.jpg,noncongr,338,num_3,1,0.750161011703,g,1,1.30010711309,VVXVV,6,20,2017_03_20_1312,f,4,positive,Correct
g,pictures/8340.jpg,noncongr,339,num_2,1,0.533496259712,g,1,1.50010534539,PPMPP,6,20,2017_03_20_1312,f,4,positive,Correct
g,pictures/7570.jpg,noncongr,340,num_2,1,0.650152486982,g,1,0.950149265351,WWVWW,6,20,2017_03_20_1312,f,4,positive,Correct
g,pictures/7505.jpg,congr,341,None,0,,b,0,0.81681597,VVVVV,6,20,2017_03_20_1312,f,4,positive,Error
b,pictures/9002.jpg,noncongr,342,None,0,,b,1,0.916839034762,WWRWW,6,20,2017_03_20_1312,f,4,negative,Error
g,pictures/4599.jpg,noncongr,343,num_1,1,0.733519296162,g,1,0.616824295139,VVPVV,6,20,2017_03_20_1312,f,4,positive,Correct
g,pictures/4525.jpg,noncongr,344,num_1,1,0.566815043334,g,1,0.683496074518,XXPXX,6,20,2017_03_20_1312,f,4,positive,Correct
b,pictures/9320.jpg,congr,345,num_2,1,0.716858478729,b,1,0.699889465701,VVVVV,6,20,2017_03_20_1312,f,4,negative,Correct
g,pictures/4525.jpg,congr,346,num_3,1,0.500031788833,g,1,0.733509887708,WWWWW,6,20,2017_03_20_1312,f,4,positive,Correct
g,pictures/5628.jpg,congr,347,None,0,,b,0,0.966806946555,RRRRR,6,20,2017_03_20_1312,f,4,positive,Error
b,pictures/9452.jpg,noncongr,348,num_1,1,0.700162593974,b,1,0.816807131749,VVRVV,6,20,2017_03_20_1312,f,4,negative,Correct
g,pictures/7515.jpg,noncongr,349,num_1,1,0.533516787458,g,1,0.816743554082,XXPXX,6,20,2017_03_20_1312,f,4,positive,Correct
g,pictures/7390.jpg,noncongr,350,None,0,,g,1,0.733485083794,WWVWW,6,20,2017_03_20_1312,f,4,positive,Error
g,pictures/4090.jpg,noncongr,351,num_2,1,0.600184860406,g,1,0.683479823871,PPMPP,6,20,2017_03_20_1312,f,4,positive,Correct
b,pictures/2375.1.jpg,congr,352,num_2,1,0.583478141576,b,1,0.966937238351,MMMMM,6,20,2017_03_20_1312,f,4,negative,Correct
b,pictures/2753.jpg,congr,353,num_3,1,0.666817581048,b,1,0.683459011372,XXXXX,6,20,2017_03_20_1312,f,4,negative,Correct
g,pictures/5450.jpg,congr,354,num_3,1,0.633461163612,g,1,0.783500607824,WWWWW,6,20,2017_03_20_1312,f,4,positive,Correct
b,pictures/9280.jpg,congr,355,num_3,1,0.550155081553,g,0,0.850121923955,XXXXX,6,20,2017_03_20_1312,f,4,negative,Correct
g,pictures/5849.jpg,congr,356,num_1,1,0.700168580981,g,1,0.666819006437,PPPPP,6,20,2017_03_20_1312,f,4,positive,Correct
g,pictures/1463.jpg,congr,357,num_2,1,0.550207255175,g,1,0.800134055084,MMMMM,6,20,2017_03_20_1312,f,4,positive,Correct
g,pictures/6250.2.jpg,congr,358,num_2,0,0.766802157043,b,0,1.33376231743,PPPPP,6,20,2017_03_20_1312,f,4,positive,Error
b,pictures/9280.jpg,noncongr,359,num_2,1,0.550189864123,b,1,1.01680279826,PPMPP,6,20,2017_03_20_1312,f,4,negative,Correct
g,pictures/5460.jpg,congr,360,num_1,1,0.683497785125,b,0,0.916826490313,PPPPP,6,20,2017_03_20_1312,f,4,positive,Correct
b,pictures/9831.jpg,noncongr,361,num_1,1,0.783456416801,b,1,0.866805549478,MMRMM,6,20,2017_03_20_1312,f,4,negative,Correct
g,pictures/8510.jpg,congr,362,num_3,0,0.733462845907,g,1,1.13345560431,VVVVV,6,20,2017_03_20_1312,f,4,positive,Error
g,pictures/9156.jpg,congr,363,num_1,1,0.816825093469,b,0,0.850144732278,PPPPP,6,20,2017_03_20_1312,f,4,positive,Correct
g,pictures/4606.jpg,noncongr,364,num_3,1,0.733509032521,g,1,0.666819006437,VVWVV,6,20,2017_03_20_1312,f,4,positive,Correct
g,pictures/7390.jpg,congr,365,None,0,,b,0,1.23346954561,VVVVV,6,20,2017_03_20_1312,f,4,positive,Error
g,pictures/5890.jpg,noncongr,366,num_1,1,0.75015673507,g,1,0.816775770625,VVPVV,6,20,2017_03_20_1312,f,4,positive,Correct
b,pictures/1220.jpg,congr,367,None,0,,b,1,0.783480935497,VVVVV,6,20,2017_03_20_1312,f,4,negative,Error
